a,b,j,H_5,v_2
7,2,12,133056000,9
7,5,5,15244800,9
7,5,8,268800,9
8,0,5,161280,9
8,0,7,806400,9
8,0,12,274982400,9
8,2,6,668160,9
8,4,3,34822656,9
8,5,11,6842880,9
8,5,12,34721280,9
8,7,12,15966720,9
9,7,1,345945600,9
9,7,3,235768320,9
10,0,4,1036800,9
10,2,7,806400,9
10,3,0,73382400,9
10,4,0,132088320,9
10,4,12,43476480,9
10,5,0,220147200,9
10,6,0,345945600,9
10,7,12,11404800,9
11,3,0,95961600,9
11,4,0,172730880,9
11,4,1,150151680,9
11,5,0,287884800,9
11,5,1,254016000,9
11,5,5,84672000,9
11,5,12,23385600,9
11,6,0,452390400,9
11,6,1,404006400,9
11,7,1,612057600,9
11,9,9,77253120,9
11,10,8,256273920,9
12,0,5,1267200,9
12,1,1,21542400,9
12,1,4,7687680,9
12,1,11,70156800,9
12,2,6,6566400,9
12,3,0,123379200,9
12,4,0,222082560,9
12,4,1,194664960,9
12,4,4,93719040,9
12,5,0,370137600,9
12,5,2,279820800,9
12,5,12,21081600,9
12,6,0,581644800,9
12,6,1,522892800,9
12,9,1,1624296960,9
13,1,2,21542400,9
13,1,8,1728000,9
13,2,6,9884160,9
13,3,0,156280320,9
13,3,3,87390720,9
13,3,10,3525120,9
13,4,0,281304576,9
13,4,1,248403456,9
13,5,0,468840960,9
13,5,1,419489280,9
13,6,0,736750080,9
13,6,1,666247680,9
13,9,2,1853508096,9
13,9,9,194904576,9
13,10,6,1155202560,9
13,11,3,3042823680,9
13,11,7,1208148480,9
13,13,11,393039360,9
14,2,7,7257600,9
14,4,6,74442240,9
14,4,11,7395840,9
14,5,10,7257600,9
14,6,3,616896000,9
14,8,10,79833600,9
14,9,2,2339504640,9
14,9,10,150059520,9
14,10,3,2842421760,9
14,13,2,7443878400,9
14,14,1,10247523840,9
14,14,8,3178621440,9
14,14,9,2266237440,9
15,2,4,48960000,9
15,2,12,104716800,9
15,9,4,2168824320,9
16,0,4,7257600,9
16,0,12,326592000,9
16,5,10,21772800,9
16,6,6,449164800,9
16,9,1,3943779840,9
16,10,7,1923264000,9
16,12,8,2895782400,9
16,13,1,12241958400,9
16,14,2,14514224640,9
16,14,8,5454113280,9
16,15,4,15009062400,9
17,1,6,13478400,9
17,3,7,52416000,9
17,4,9,33384960,9
17,5,2,863654400,9
17,5,6,330969600,9
17,7,3,1840320000,9
17,7,7,678182400,9
17,11,6,4474252800,9
17,14,6,10743482880,9
17,14,11,2561518080,9
17,17,6,22113216000,9
18,0,5,8225280,9
18,0,8,7257600,9
18,1,5,27287040,9
18,2,6,47900160,9
18,5,8,182407680,9
18,6,7,518192640,9
18,6,8,340784640,9
18,8,4,2837445120,9
18,11,0,11139448320,9
18,12,0,14566970880,9
18,12,4,10458385920,9
18,12,9,3509291520,9
18,13,0,18728962560,9
18,14,0,23723352576,9
18,14,3,19597165056,9
18,14,10,4955198976,9
18,15,8,11599741440,9
18,18,5,38185274880,9
18,18,7,28903150080,9
19,2,8,22571520,9
19,2,9,13017600,9
19,5,12,25597440,9
19,7,2,3060288000,9
19,11,0,13261248000,9
19,12,0,17341632000,9
19,12,1,16525555200,9
19,13,0,22296384000,9
19,13,1,21305433600,9
19,14,0,28242086400,9
19,14,1,27052945920,9
19,15,5,23969779200,9
20,0,9,22233600,9
20,2,2,230515200,9
20,2,7,50803200,9
20,3,8,73382400,9
20,6,2,2392588800,9
20,6,8,573350400,9
20,6,9,367234560,9
20,8,6,2806387200,9
20,11,0,15672384000,9
20,11,7,6742310400,9
20,12,0,20494656000,9
20,12,1,19567296000,9
20,13,0,26350272000,9
20,13,2,23721868800,9
20,14,0,33377011200,9
20,14,1,32025715200,9
20,16,8,22827916800,9
20,17,8,29026045440,9
20,18,2,70238246400,9
20,18,6,49143283200,9
21,1,6,37209600,9
21,3,7,150796800,9
21,3,8,95961600,9
21,5,2,1770048000,9
21,5,8,401425920,9
21,5,9,254016000,9
21,7,1,4694976000,9
21,11,0,18398016000,9
21,12,0,24058944000,9
21,12,1,23010624000,9
21,13,0,30932928000,9
21,13,1,29659968000,9
21,14,0,39181708800,9
21,14,1,37654156800,9
21,15,3,41693944320,9
21,21,2,140918976000,9
22,0,4,26611200,9
22,0,6,14400000,9
22,2,3,270144000,9
22,2,9,31864320,9
22,3,8,123379200,9
22,5,2,2079168000,9
22,6,9,612334080,9
22,10,3,13096512000,9
22,10,4,11697523200,9
22,10,6,8600256000,9
22,12,1,26889408000,9
22,12,2,25316928000,9
22,12,8,10995264000,9
22,12,10,6466521600,9
22,16,9,27540103680,9
22,18,3,91245888000,9
22,18,7,61246886400,9
22,18,9,44490539520,9
22,21,2,164818368000,9
22,22,9,100927710720,9
23,2,12,97896960,9
23,3,8,156280320,9
23,5,5,1500111360,9
23,5,9,419489280,9
23,7,6,3198942720,9
23,7,9,1335605760,9
23,13,12,5894069760,9
23,15,2,60903498240,9
23,19,4,119840472576,9
24,0,5,29145600,9
24,0,12,377187840,9
24,1,1,210470400,9
24,2,6,178675200,9
24,5,8,775272960,9
24,5,12,113840640,9
24,8,7,4669862400,9
24,10,4,16009889280,9
24,10,5,14075558400,9
24,13,1,46513958400,9
24,14,2,56137536000,9
24,14,6,38663308800,9
24,14,9,23231577600,9
24,21,10,100780761600,9
24,23,4,275417971200,9
25,1,2,210470400,9
25,2,8,104778240,9
25,3,3,905587200,9
25,7,1,8488972800,9
25,7,3,7122608640,9
25,7,12,558835200,9
25,9,2,16206220800,9
25,9,12,1691712000,9
25,11,3,27707097600,9
25,12,9,15124032000,9
25,14,6,45093680640,9
25,15,3,76344307200,9
25,15,6,57634214400,9
25,17,2,123374630400,9
25,19,3,171359193600,9
25,23,3,335716416000,9
25,25,2,471159037440,9
25,25,7,344759063040,9
26,0,0,103564800,9
26,0,4,52416000,9
26,1,0,310694400,9
26,1,8,50250240,9
26,2,0,724953600,9
26,2,7,186278400,9
26,2,8,128908800,9
26,7,0,10252915200,9
26,8,0,14809766400,9
26,9,0,20733672960,9
26,9,6,11619048960,9
26,10,0,28273190400,9
26,11,4,29045952000,9
26,14,3,69618931200,9
26,15,0,100354291200,9
26,15,12,21657024000,9
26,16,0,123967065600,9
26,16,5,93191155200,9
26,17,0,151515302400,9
26,17,8,81669772800,9
26,18,0,183413260800,9
26,18,8,101641075200,9
26,23,0,424097856000,9
26,24,0,491953512960,9
26,25,0,567638668800,9
26,26,0,651733286400,9
26,26,3,597020336640,9
26,26,5,537136704000,9
27,0,0,117849600,9
27,0,1,103564800,9
27,1,0,353548800,9
27,1,1,317836800,9
27,2,0,824947200,9
27,2,1,753523200,9
27,3,1,1524902400,9
27,5,5,2821593600,9
27,5,6,2304806400,9
27,5,12,258854400,9
27,7,0,11667110400,9
27,8,0,16852492800,9
27,8,1,16066828800,9
27,9,0,23593489920,9
27,9,1,22572126720,9
27,10,0,32172940800,9
27,10,1,30873024000,9
27,10,9,10633075200,9
27,11,1,41272358400,9
27,15,0,114196262400,9
27,15,3,100142784000,9
27,16,0,141065971200,9
27,16,1,136994803200,9
27,17,0,172413964800,9
27,17,1,167664268800,9
27,17,9,81785617920,9
27,18,0,208711641600,9
27,18,1,203211993600,9
27,19,1,244129374720,9
27,19,4,211416230400,9
27,23,0,482594112000,9
27,24,0,559809169920,9
27,24,1,548109918720,9
27,25,0,645933657600,9
27,25,1,632884492800,9
27,25,3,591607411200,9
27,25,8,418307366400,9
27,26,0,741627532800,9
27,26,1,727128460800,9
27,26,8,487253491200,9
27,27,1,831521779200,9
27,27,9,511855787520,9
27,27,12,352264204800,9
28,0,0,133562880,9
28,0,1,117849600,9
28,0,5,56609280,9
28,1,0,400688640,9
28,1,2,317836800,9
28,2,0,934940160,9
28,2,1,856373760,9
28,2,6,354332160,9
28,2,8,189427200,9
28,3,2,1566328320,9
28,5,12,331246080,9
28,7,0,13222725120,9
28,7,8,4598530560,9
28,8,0,19099491840,9
28,8,1,18235261440,9
28,8,12,2012567040,9
28,9,0,26739288576,9
28,9,2,24130884096,9
28,9,4,20239704576,9
28,10,0,36462666240,9
28,10,1,35032757760,9
28,10,9,12523368960,9
28,11,2,44435489280,9
28,11,10,14136261120,9
28,12,10,19927918080,9
28,13,6,53488028160,9
28,14,11,29558893056,9
28,15,0,129422430720,9
28,16,0,159874767360,9
28,16,1,155396482560,9
28,17,0,195402493440,9
28,17,2,183008048640,9
28,18,0,236539860480,9
28,18,1,230490247680,9
28,18,7,153153262080,9
28,18,8,136044679680,9
28,19,2,267293892096,9
28,23,0,546939993600,9
28,23,8,348005875200,9
28,24,0,634450392576,9
28,24,1,621581216256,9
28,25,0,732058145280,9
28,25,2,697680345600,9
28,26,0,840511203840,9
28,26,1,824562224640,9
28,26,9,507132864000,9
28,27,2,918226229760,9
28,27,10,529465628160,9
28,28,4,969637132800,9
28,28,10,614041182720,9
29,0,0,150796800,9
29,0,1,133562880,9
29,1,0,452390400,9
29,1,1,409305600,9
29,1,3,310694400,9
29,1,11,97574400,9
29,2,0,1055577600,9
29,2,1,969408000,9
29,2,10,108864000,9
29,3,1,1960358400,9
29,3,2,1777881600,9
29,3,9,358617600,9
29,5,3,4975004160,9
29,6,2,8771811840,9
29,6,3,7980940800,9
29,7,0,14928883200,9
29,7,2,13294195200,9
29,7,10,3065817600,9
29,8,0,21563942400,9
29,8,1,20616076800,9
29,9,0,30189519360,9
29,9,1,28957294080,9
29,9,3,25335636480,9
29,9,6,17859847680,9
29,10,0,41167526400,9
29,10,1,39599239680,9
29,10,10,11517580800,9
29,11,1,52929676800,9
29,11,2,50300490240,9
29,11,9,20844633600,9
29,12,7,40580467200,9
29,13,3,80455334400,9
29,15,0,146122099200,9
29,15,2,136247063040,9
29,16,0,180503769600,9
29,16,1,175592102400,9
29,17,0,220615718400,9
29,17,1,214885440000,9
29,17,3,197117637120,9
29,17,11,78331968000,9
29,18,0,267061132800,9
29,18,1,260426073600,9
29,18,10,117924825600,9
29,19,1,312843041280,9
29,19,2,302305006080,9
29,19,9,169168366080,9
29,21,3,409826880000,9
29,22,2,502527168000,9
29,22,3,482790136320,9
29,23,0,617512896000,9
29,23,2,587366208000,9
29,23,10,317686924800,9
29,24,0,716314959360,9
29,24,1,702200378880,9
29,25,0,826517260800,9
29,25,1,810774074880,9
29,25,3,760808194560,9
29,26,0,948964262400,9
29,26,1,931471833600,9
29,26,10,522244800000,9
29,27,1,1065163968000,9
29,27,2,1038043353600,9
29,27,7,801847872000,9
29,27,9,674942400000,9
29,29,3,1300007508480,9
30,0,1,150796800,9
30,1,2,409305600,9
30,1,3,353548800,9
30,1,4,296885760,9
30,1,5,241651200,9
30,2,4,732096000,9
30,2,7,366912000,9
30,2,12,133056000,9
30,4,1,4011194880,9
30,6,3,9036403200,9
30,8,3,20205504000,9
30,10,3,39494822400,9
30,12,5,59179968000,9
30,13,2,96272985600,9
30,14,1,127664570880,9
30,14,8,69952458240,9
30,14,9,59823152640,9
30,16,1,197694604800,9
30,16,2,190327104000,9
30,16,12,57613248000,9
30,17,10,108232358400,9
30,20,1,419667494400,9
30,21,10,252696384000,9
30,22,3,544531299840,9
30,24,11,381763514880,9
30,25,11,452292825600,9
30,26,3,987515020800,9
30,27,0,1220096908800,9
30,28,0,1388386137600,9
30,28,8,968460864000,9
30,29,0,1573504289280,9
30,30,0,1776537100800,9
30,30,2,1708669923840,9
4,1,10,24192000,10
4,4,5,783360,10
6,2,1,7603200,10
7,7,9,414720,10
8,1,1,6589440,10
8,5,8,967680,10
9,1,2,6589440,10
9,3,3,25574400,10
9,7,6,73497600,10
10,9,3,705070080,10
11,11,0,2495001600,10
12,2,2,41241600,10
12,6,2,451353600,10
12,7,2,691891200,10
12,8,12,7603200,10
12,11,0,3207859200,10
12,12,0,4194892800,10
12,12,1,3920716800,10
13,1,9,6220800,10
13,5,2,360084480,10
13,6,6,189895680,10
13,7,1,1008184320,10
13,9,8,345517056,10
13,11,0,4063288320,10
13,12,0,5313530880,10
13,12,1,4984519680,10
13,13,0,6831682560,10
13,13,1,6432168960,10
14,0,4,4193280,10
14,1,5,8985600,10
14,2,3,52485120,10
14,4,1,312560640,10
14,5,9,20321280,10
14,14,3,8592675840,10
15,2,5,32947200,10
15,5,5,281318400,10
15,15,12,1164119040,10
16,0,5,4838400,10
16,2,6,27417600,10
16,5,12,16819200,10
16,10,2,4951065600,10
17,4,8,65479680,10
17,9,6,2207738880,10
17,11,7,3517516800,10
17,13,2,13855564800,10
17,13,6,8185881600,10
17,15,4,18420249600,10
17,15,7,11510553600,10
17,17,4,28574622720,10
17,17,5,25439616000,10
18,0,4,11750400,10
18,2,7,29352960,10
18,4,4,415896576,10
18,10,3,6557967360,10
18,17,6,27150474240,10
19,1,7,14423040,10
19,7,10,295142400,10
19,9,11,521579520,10
19,15,1,33890503680,10
19,15,11,6290887680,10
20,0,5,13132800,10
20,1,8,12211200,10
20,2,6,78105600,10
20,5,1,1669248000,10
20,5,3,1298304000,10
20,7,2,3640550400,10
20,13,12,2721254400,10
20,14,2,30214978560,10
20,14,11,5834419200,10
20,15,10,10929945600,10
20,16,5,36183168000,10
20,16,9,18514344960,10
21,6,11,159667200,10
21,13,2,27957888000,10
21,14,6,23446195200,10
21,17,6,47527603200,10
21,19,8,54535971840,10
21,21,8,81076055040,10
21,21,9,69417907200,10
22,2,7,82252800,10
22,6,1,3639168000,10
22,6,3,2943360000,10
22,9,11,1254528000,10
22,11,12,2029593600,10
22,14,8,19855795200,10
22,14,9,16021601280,10
22,22,1,201502080000,10
22,22,3,184491648000,10
23,2,5,200309760,10
23,5,8,629959680,10
23,17,3,87332244480,10
24,12,9,12642739200,10
24,12,11,7211289600,10
24,15,10,24679296000,10
24,16,4,76340659200,10
24,23,12,104142412800,10
25,5,2,3252157440,10
25,7,4,6285542400,10
25,9,4,13347763200,10
25,9,5,11688330240,10
25,9,7,8230118400,10
25,21,2,254949811200,10
25,23,9,199701089280,10
26,3,0,1449907200,10
26,4,0,2609832960,10
26,5,0,4349721600,10
26,6,0,6835276800,10
26,9,8,7793740800,10
26,10,8,11340241920,10
26,12,12,7840742400,10
26,14,10,26501852160,10
26,18,6,128742681600,10
26,19,0,220095912960,10
26,20,0,262018944000,10
26,21,0,309658752000,10
26,22,0,363512448000,10
27,3,0,1649894400,10
27,4,0,2969809920,10
27,4,1,2769822720,10
27,5,0,4949683200,10
27,5,1,4649702400,10
27,6,0,7778073600,10
27,6,1,7349529600,10
27,7,1,11077862400,10
27,15,8,59072947200,10
27,17,7,107843097600,10
27,19,0,250453969920,10
27,20,0,298159488000,10
27,20,1,290931379200,10
27,21,0,352370304000,10
27,21,1,344156544000,10
27,22,0,413652096000,10
27,22,1,404366976000,10
27,23,1,472148352000,10
28,1,1,361405440,10
28,3,0,1869880320,10
28,3,10,195333120,10
28,4,0,3365784576,10
28,4,1,3145798656,10
28,5,0,5609640960,10
28,5,2,4863022080,10
28,6,0,8815150080,10
28,6,1,8343751680,10
28,9,1,25615789056,10
28,15,2,120425149440,10
28,17,1,190177827840,10
28,18,9,118747560960,10
28,19,0,283847832576,10
28,20,0,337914086400,10
28,20,1,329963166720,10
28,20,10,155988403200,10
28,21,0,399353011200,10
28,21,2,377800104960,10
28,21,12,137494748160,10
28,22,0,468805708800,10
28,22,1,458592076800,10
28,24,12,246350877696,10
28,25,1,717704064000,10
28,26,8,559321728000,10
29,1,2,361405440,10
29,3,0,2111155200,10
29,3,3,1570636800,10
29,4,0,3800079360,10
29,4,1,3558804480,10
29,5,0,6333465600,10
29,5,1,5971553280,10
29,6,0,9952588800,10
29,6,1,9435571200,10
29,6,10,1795046400,10
29,9,2,27326407680,10
29,9,11,5718113280,10
29,11,3,47057587200,10
29,11,7,29962275840,10
29,14,2,108599546880,10
29,14,3,102635412480,10
29,15,1,141947182080,10
29,15,9,67571297280,10
29,17,2,207012326400,10
29,19,0,320473359360,10
29,19,3,289008276480,10
29,20,0,381515904000,10
29,20,1,372795540480,10
29,21,0,450882432000,10
29,21,1,440972928000,10
29,22,0,529296768000,10
29,22,1,518094720000,10
29,22,10,265338086400,10
29,25,2,788787901440,10
29,25,6,645489146880,10
29,27,3,1003457387520,10
30,1,10,72115200,10
30,5,9,1669248000,10
30,8,1,23222707200,10
30,12,1,78112742400,10
30,14,3,115889495040,10
30,17,2,233304192000,10
30,18,3,270559872000,10
30,19,8,219041571840,10
30,24,3,741450378240,10
30,26,6,846129024000,10
30,29,2,1511664675840,10
30,29,8,1109512535040,10
30,30,1,1748338099200,10
30,30,9,1167405696000,10
30,30,10,1066134758400,10
7,2,5,1075200,11
8,5,6,12257280,11
9,1,7,215040,11
9,9,2,619407360,11
10,10,3,988416000,11
11,3,9,645120,11
11,7,8,48384000,11
12,7,7,143616000,11
13,7,9,57231360,11
13,13,2,5911234560,11
14,3,4,83404800,11
14,4,5,115845120,11
15,3,4,108103680,11
15,11,4,4183234560,11
15,11,5,3492403200,11
16,3,11,15206400,11
16,5,6,255744000,11
16,7,3,1497139200,11
16,13,4,9154897920,11
16,14,9,4056238080,11
16,15,12,1680537600,11
17,13,7,6635059200,11
17,15,12,2356992000,11
17,17,12,4668364800,11
18,16,8,15042693120,11
19,13,4,16520140800,11
20,8,5,3473971200,11
20,9,10,1163520000,11
20,19,8,45166786560,11
21,7,9,841328640,11
21,19,7,63188428800,11
22,0,12,364492800,11
22,3,4,464209920,11
22,10,12,1267660800,11
22,13,2,32737536000,11
22,14,3,38825625600,11
23,3,4,550656000,11
23,17,11,27563120640,11
23,21,5,158509209600,11
24,11,6,16656537600,11
24,14,8,28272384000,11
24,17,1,111970252800,11
24,18,6,95735347200,11
24,19,3,148664678400,11
24,21,11,84322252800,11
25,13,2,50793523200,11
26,11,0,37697587200,11
26,12,0,49296844800,11
26,13,0,63381657600,11
26,14,0,80283432960,11
26,26,8,422409738240,11
27,11,0,42897254400,11
27,12,0,56096409600,11
27,12,1,54096537600,11
27,13,0,72123955200,11
27,13,1,69695539200,11
27,14,0,91357009920,11
27,14,1,88442910720,11
28,2,2,764712960,11
28,2,9,129484800,11
28,4,10,414590976,11
28,6,2,7739504640,11
28,7,2,11733534720,11
28,11,0,48616888320,11
28,12,0,63575930880,11
28,12,1,61376071680,11
28,12,4,50473912320,11
28,13,0,81740482560,11
28,13,2,75455170560,11
28,14,0,103537944576,11
28,14,1,100332435456,11
28,15,7,78465853440,11
28,17,11,66981488640,11
28,18,2,222165780480,11
28,19,10,126636926976,11
28,22,2,444414412800,11
29,5,2,5513840640,11
29,7,1,14217984000,11
29,11,0,54890035200,11
29,12,0,71779276800,11
29,12,1,69366528000,11
29,13,0,92287641600,11
29,13,1,89357875200,11
29,14,0,116897679360,11
29,14,1,113381959680,11
29,14,6,79154657280,11
29,15,3,129118095360,11
29,15,10,56704665600,11
29,21,2,427227863040,11
29,23,9,358197811200,11
29,25,11,393149306880,11
30,0,4,93542400,11
30,2,3,860682240,11
30,5,10,1190246400,11
30,27,12,549179136000,11
30,28,1,1365012633600,11
30,30,3,1657908172800,11
1,1,12,212889600,12
4,1,12,198512640,12
6,3,4,3870720,12
9,5,2,117411840,12
11,1,8,1290240,12
11,5,6,50688000,12
12,5,1,329011200,12
12,10,2,2000793600,12
13,5,11,4116480,12
14,12,1,6251212800,12
15,13,5,6281932800,12
17,7,1,2341785600,12
17,10,8,1799884800,12
17,15,3,20445696000,12
19,2,4,122572800,12
19,11,12,825200640,12
22,0,9,24883200,12
22,5,9,329011200,12
22,10,9,4172083200,12
23,21,6,144688435200,12
24,5,6,1411706880,12
24,9,3,12864614400,12
24,10,12,2150461440,12
24,15,2,70474199040,12
26,1,11,83865600,12
26,10,3,23620792320,12
26,14,7,45746933760,12
27,1,9,45895680,12
27,11,9,15208058880,12
27,27,0,847574323200,12
28,14,2,95977476096,12
28,26,2,802281984000,12
28,27,0,960584232960,12
28,28,0,1093078609920,12
28,28,1,1073594142720,12
29,13,2,85389004800,12
29,14,10,43059548160,12
29,23,3,565092864000,12
29,27,0,1084530585600,12
29,28,0,1234121011200,12
29,28,1,1212750950400,12
29,28,7,920941056000,12
29,29,0,1398670479360,12
29,29,1,1375163412480,12
30,0,10,87552000,12
30,1,12,212889600,12
30,3,4,1537044480,12
30,28,5,1181423308800,12
6,5,2,38707200,13
8,7,4,121282560,13
10,10,5,613785600,13
13,2,11,35266560,13
13,7,8,117596160,13
13,11,10,288645120,13
14,12,3,5132574720,13
18,16,4,28027576320,13
19,5,5,708403200,13
20,0,8,9216000,13
20,5,12,33546240,13
20,13,1,25224192000,13
21,7,3,3832012800,13
25,22,7,211792896000,13
26,25,8,362451640320,13
27,9,8,9180241920,13
28,10,2,33129308160,13
28,10,8,15552552960,13
28,13,1,79069224960,13
28,16,5,122281205760,13
28,18,6,169654394880,13
28,21,1,390317875200,13
29,23,1,604910592000,13
29,29,2,1342165524480,13
30,8,11,4318617600,13
30,12,6,52945920000,13
6,6,3,46448640,14
7,3,4,6635520,14
13,7,3,749813760,14
20,10,2,10360995840,14
26,16,4,101541888000,14
27,15,1,110735769600,14
28,5,1,5279662080,14
28,23,2,519471513600,14
29,7,9,4147200000,14
30,24,1,790416506880,14
13,9,6,785350656,15
22,14,1,43993497600,15
28,25,4,641691648000,15
28,15,8,68381245440,16
29,7,3,12182814720,16
30,18,7,199522713600,16
26,18,7,115399065600,17
24,10,2,19322634240,19
19,19,4,61860741120,20
